Name,Biotype
ENSG00000277602,lincRNA
ENSG00000277610,snRNA
ENSG00000277613,snRNA
ENSG00000277631,lincRNA
ENSG00000277654,lincRNA
ENSG00000277692,lincRNA
ENSG00000277693,lincRNA
ENSG00000277697,lincRNA
ENSG00000277701,lincRNA
ENSG00000277717,snRNA
ENSG00000277718,lincRNA
ENSG00000277738,lincRNA
ENSG00000277739,rRNA
ENSG00000277754,snoRNA
ENSG00000277763,lincRNA
ENSG00000277767,lincRNA
ENSG00000277782,lincRNA
ENSG00000277785,snoRNA
ENSG00000277797,lincRNA
ENSG00000277801,lincRNA
ENSG00000277825,lincRNA
ENSG00000277831,lincRNA
ENSG00000277837,lincRNA
ENSG00000277846,snoRNA
ENSG00000277851,lincRNA
ENSG00000277863,lincRNA
ENSG00000277870,lincRNA
ENSG00000277890,snRNA
ENSG00000277901,lincRNA
ENSG00000277903,snRNA
ENSG00000277918,snRNA
ENSG00000277927,snRNA
ENSG00000277930,lincRNA
ENSG00000277935,lincRNA
ENSG00000277938,lincRNA
ENSG00000277947,snoRNA
ENSG00000277969,lincRNA
ENSG00000277985,snoRNA
ENSG00000277986,snRNA
ENSG00000277987,lincRNA
ENSG00000277991,lincRNA
ENSG00000277997,lincRNA
ENSG00000277999,lincRNA
ENSG00000278002,lincRNA
ENSG00000278010,snoRNA
ENSG00000278011,lincRNA
ENSG00000278013,lincRNA
ENSG00000278029,lincRNA
ENSG00000278035,lincRNA
ENSG00000278041,lincRNA
ENSG00000278044,lincRNA
ENSG00000278048,snRNA
ENSG00000278052,lincRNA
ENSG00000278058,lincRNA
ENSG00000278071,lincRNA
ENSG00000278075,lincRNA
ENSG00000278084,lincRNA
ENSG00000278089,snoRNA
ENSG00000278090,lincRNA
ENSG00000278097,lincRNA
ENSG00000278099,snRNA
ENSG00000278107,lincRNA
ENSG00000278123,snoRNA
ENSG00000278135,snRNA
ENSG00000278146,lincRNA
ENSG00000278147,lincRNA
ENSG00000278153,lincRNA
ENSG00000278158,lincRNA
ENSG00000278175,lincRNA
ENSG00000278188,snRNA
ENSG00000278189,rRNA
ENSG00000278192,lincRNA
ENSG00000278200,lincRNA
ENSG00000278214,lincRNA
ENSG00000278231,lincRNA
ENSG00000278233,rRNA
ENSG00000278234,snRNA
ENSG00000278238,lincRNA
ENSG00000278239,lincRNA
ENSG00000278254,lincRNA
ENSG00000278261,snoRNA
ENSG00000278266,lincRNA
ENSG00000278274,snoRNA
ENSG00000278276,lincRNA
ENSG00000278294,rRNA
ENSG00000278305,lincRNA
ENSG00000278331,snRNA
ENSG00000278343,lincRNA
ENSG00000278344,lincRNA
ENSG00000278370,lincRNA
ENSG00000278374,snRNA
ENSG00000278376,lincRNA
ENSG00000278385,lincRNA
ENSG00000278389,lincRNA
ENSG00000278445,lincRNA
ENSG00000278448,lincRNA
ENSG00000278457,rRNA
ENSG00000278464,lincRNA
ENSG00000278467,lincRNA
ENSG00000278484,lincRNA
ENSG00000278514,lincRNA
ENSG00000278527,snoRNA
ENSG00000278532,lincRNA
ENSG00000278546,lincRNA
ENSG00000278551,snRNA
ENSG00000278591,snRNA
ENSG00000278595,lincRNA
ENSG00000278607,lincRNA
ENSG00000278610,lincRNA
ENSG00000278611,lincRNA
ENSG00000278625,snRNA
ENSG00000278626,lincRNA
ENSG00000278630,lincRNA
ENSG00000278642,lincRNA
ENSG00000278657,lincRNA
ENSG00000278668,lincRNA
ENSG00000278690,lincRNA
ENSG00000278698,lincRNA
ENSG00000278703,lincRNA
ENSG00000278716,lincRNA
ENSG00000278727,lincRNA
ENSG00000278730,lincRNA
ENSG00000278737,lincRNA
ENSG00000278740,lincRNA
ENSG00000278743,lincRNA
ENSG00000278757,snRNA
ENSG00000278765,lincRNA
ENSG00000278766,lincRNA
ENSG00000278774,snRNA
ENSG00000278793,snRNA
ENSG00000278816,lincRNA
ENSG00000278847,lincRNA
ENSG00000278849,lincRNA
ENSG00000278869,lincRNA
ENSG00000278878,lincRNA
ENSG00000278884,lincRNA
ENSG00000278890,lincRNA
ENSG00000278903,lincRNA
ENSG00000278910,lincRNA
ENSG00000278916,lincRNA
ENSG00000278921,lincRNA
ENSG00000278925,lincRNA
ENSG00000278927,lincRNA
ENSG00000278932,lincRNA
ENSG00000278955,lincRNA
ENSG00000278996,lincRNA
ENSG00000279064,lincRNA
ENSG00000279070,lincRNA
ENSG00000279072,lincRNA
ENSG00000279078,lincRNA
ENSG00000279082,lincRNA
ENSG00000279094,lincRNA
ENSG00000279141,lincRNA
ENSG00000279151,lincRNA
ENSG00000279206,lincRNA
ENSG00000279217,lincRNA
ENSG00000279240,lincRNA
ENSG00000279243,lincRNA
ENSG00000279245,lincRNA
ENSG00000279278,lincRNA
ENSG00000279298,lincRNA
ENSG00000279313,lincRNA
ENSG00000279321,lincRNA
ENSG00000279325,lincRNA
ENSG00000279418,lincRNA
ENSG00000279440,lincRNA
ENSG00000279442,lincRNA
ENSG00000279494,lincRNA
ENSG00000279501,lincRNA
ENSG00000279558,lincRNA
ENSG00000279571,lincRNA
ENSG00000279579,lincRNA
ENSG00000279597,lincRNA
ENSG00000279607,lincRNA
ENSG00000279636,lincRNA
ENSG00000279652,lincRNA
ENSG00000279668,lincRNA
ENSG00000279669,lincRNA
ENSG00000279712,lincRNA
ENSG00000279714,lincRNA
ENSG00000279727,lincRNA
ENSG00000279750,lincRNA
ENSG00000279751,lincRNA
ENSG00000279784,lincRNA
ENSG00000279797,lincRNA
ENSG00000279847,lincRNA
ENSG00000279848,lincRNA
ENSG00000279851,lincRNA
ENSG00000279873,lincRNA
ENSG00000279914,lincRNA
ENSG00000279920,lincRNA
ENSG00000279927,lincRNA
ENSG00000279949,lincRNA
ENSG00000279998,lincRNA
ENSG00000280018,lincRNA
ENSG00000280025,lincRNA
ENSG00000280081,lincRNA
ENSG00000280095,lincRNA
ENSG00000280136,lincRNA
ENSG00000280145,lincRNA
ENSG00000280164,lincRNA
ENSG00000280179,lincRNA
ENSG00000280191,lincRNA
ENSG00000280199,lincRNA
ENSG00000280206,lincRNA
ENSG00000280207,lincRNA
ENSG00000280224,lincRNA
ENSG00000280279,lincRNA
ENSG00000280303,lincRNA
ENSG00000280336,lincRNA
ENSG00000280341,lincRNA
ENSG00000280350,lincRNA
ENSG00000280356,lincRNA
ENSG00000280366,lincRNA
ENSG00000280382,lincRNA
ENSG00000280418,lincRNA
ENSG00000280441,lincRNA
ENSG00000280445,lincRNA
ENSG00000280455,lincRNA
ENSG00000280496,snoRNA
ENSG00000280498,snoRNA
ENSG00000280511,lincRNA
ENSG00000280515,lincRNA
ENSG00000280554,snoRNA
ENSG00000280560,lincRNA
ENSG00000280580,lincRNA
ENSG00000280587,lincRNA
ENSG00000280594,processed_transcript
ENSG00000280614,lincRNA
ENSG00000280623,lincRNA
ENSG00000280639,lincRNA
ENSG00000280646,rRNA
ENSG00000280650,lincRNA
ENSG00000280683,lincRNA
ENSG00000280703,lincRNA
ENSG00000280707,lincRNA
ENSG00000280709,lincRNA
ENSG00000280710,lincRNA
ENSG00000280711,lincRNA
ENSG00000280719,lincRNA
ENSG00000280721,lincRNA
ENSG00000280724,lincRNA
ENSG00000280725,lincRNA
ENSG00000280734,processed_transcript
ENSG00000280739,processed_transcript
ENSG00000280744,lincRNA
ENSG00000280752,lincRNA
ENSG00000280767,lincRNA
ENSG00000280776,lincRNA
ENSG00000280798,lincRNA
ENSG00000280800,lincRNA
ENSG00000280809,lincRNA
ENSG00000280850,lincRNA
ENSG00000280870,lincRNA
ENSG00000280878,lincRNA
ENSG00000280881,lincRNA
ENSG00000280890,lincRNA
ENSG00000280904,snoRNA
ENSG00000280916,lincRNA
ENSG00000280920,lincRNA
ENSG00000280924,lincRNA
ENSG00000280953,lincRNA
ENSG00000280961,lincRNA
ENSG00000280989,lincRNA
ENSG00000280997,lincRNA
ENSG00000281005,lincRNA
ENSG00000281091,lincRNA
ENSG00000281097,lincRNA
ENSG00000281113,lincRNA
ENSG00000281131,lincRNA
ENSG00000281162,lincRNA
ENSG00000281167,lincRNA
ENSG00000281181,lincRNA
ENSG00000281186,lincRNA
ENSG00000281189,lincRNA
ENSG00000281196,lincRNA
ENSG00000281202,lincRNA
ENSG00000281205,lincRNA
ENSG00000281219,lincRNA
ENSG00000281248,lincRNA
ENSG00000281264,lincRNA
ENSG00000281295,snoRNA
ENSG00000281311,snoRNA
ENSG00000281327,lincRNA
ENSG00000281332,lincRNA
ENSG00000281357,lincRNA
ENSG00000281365,lincRNA
ENSG00000281383,lincRNA
ENSG00000281386,lincRNA
ENSG00000281392,lincRNA
ENSG00000281404,lincRNA
ENSG00000281406,lincRNA
ENSG00000281450,lincRNA
ENSG00000281460,lincRNA
ENSG00000281473,lincRNA
ENSG00000281477,lincRNA
ENSG00000281491,lincRNA
ENSG00000281538,lincRNA
ENSG00000281548,lincRNA
ENSG00000281560,lincRNA
ENSG00000281566,lincRNA
ENSG00000281591,lincRNA
ENSG00000281608,lincRNA
ENSG00000281641,lincRNA
ENSG00000281649,lincRNA
ENSG00000281655,lincRNA
ENSG00000281657,lincRNA
ENSG00000281664,lincRNA
ENSG00000281706,lincRNA
ENSG00000281710,snoRNA
ENSG00000281721,lincRNA
ENSG00000281731,lincRNA
ENSG00000281732,processed_transcript
ENSG00000281769,lincRNA
ENSG00000281778,lincRNA
ENSG00000281780,snoRNA
ENSG00000281809,lincRNA
ENSG00000281831,lincRNA
ENSG00000281832,lincRNA
ENSG00000281852,lincRNA
ENSG00000281856,lincRNA
ENSG00000281863,snoRNA
ENSG00000281880,lincRNA
ENSG00000281881,lincRNA
ENSG00000281903,lincRNA
ENSG00000281904,lincRNA
ENSG00000281910,snoRNA
ENSG00000281912,lincRNA
ENSG00000281920,lincRNA
ENSG00000281937,lincRNA
ENSG00000281961,lincRNA
ENSG00000282012,lincRNA
ENSG00000282021,lincRNA
ENSG00000282033,lincRNA
ENSG00000282041,lincRNA
ENSG00000282057,lincRNA
ENSG00000282080,lincRNA
ENSG00000282097,lincRNA
ENSG00000282111,lincRNA
ENSG00000282142,lincRNA
ENSG00000282143,lincRNA
ENSG00000282160,lincRNA
ENSG00000282265,lincRNA
ENSG00000282317,lincRNA
ENSG00000282375,lincRNA
ENSG00000282381,lincRNA
ENSG00000282393,lincRNA
ENSG00000282418,lincRNA
ENSG00000282440,lincRNA
ENSG00000282478,lincRNA
ENSG00000282508,processed_transcript
ENSG00000282535,lincRNA
ENSG00000282556,lincRNA
ENSG00000282564,lincRNA
ENSG00000282572,processed_transcript
ENSG00000282591,lincRNA
ENSG00000282602,lincRNA
ENSG00000282686,lincRNA
ENSG00000282692,lincRNA
ENSG00000282718,lincRNA
ENSG00000282740,lincRNA
ENSG00000282759,lincRNA
ENSG00000282787,lincRNA
ENSG00000282793,lincRNA
ENSG00000282807,lincRNA
ENSG00000282828,lincRNA
ENSG00000282840,lincRNA
ENSG00000282843,lincRNA
ENSG00000282849,lincRNA
ENSG00000282851,lincRNA
ENSG00000282860,lincRNA
ENSG00000282863,lincRNA
ENSG00000282876,lincRNA
ENSG00000282882,lincRNA
ENSG00000282885,lincRNA
ENSG00000282887,lincRNA
ENSG00000282890,lincRNA
ENSG00000282898,lincRNA
ENSG00000282906,lincRNA
ENSG00000282914,lincRNA
ENSG00000282916,lincRNA
ENSG00000282925,lincRNA
ENSG00000282940,lincRNA
ENSG00000282950,lincRNA
ENSG00000282952,lincRNA
ENSG00000282961,lincRNA
ENSG00000282965,lincRNA
ENSG00000282975,lincRNA
ENSG00000282987,lincRNA
ENSG00000282996,lincRNA
ENSG00000282998,lincRNA
ENSG00000283000,lincRNA
ENSG00000283003,lincRNA
ENSG00000283010,lincRNA
ENSG00000283031,lincRNA
ENSG00000283033,lincRNA
ENSG00000283036,lincRNA
ENSG00000283044,lincRNA
ENSG00000283051,lincRNA
ENSG00000283052,lincRNA
ENSG00000283053,lincRNA
ENSG00000283061,lincRNA
ENSG00000283072,lincRNA
ENSG00000283073,lincRNA
ENSG00000283075,lincRNA
ENSG00000283078,lincRNA
ENSG00000283083,lincRNA
ENSG00000283095,lincRNA
ENSG00000283096,lincRNA
ENSG00000283108,processed_transcript
ENSG00000283117,lincRNA
ENSG00000283136,snRNA
ENSG00000283141,lincRNA
ENSG00000283148,lincRNA
ENSG00000283183,lincRNA
ENSG00000283196,lincRNA
ENSG00000283213,lincRNA
ENSG00000283215,lincRNA
ENSG00000283217,lincRNA
ENSG00000283235,processed_transcript
ENSG00000283240,lincRNA
ENSG00000283249,snRNA
ENSG00000283255,lincRNA
ENSG00000283256,snRNA
ENSG00000283258,lincRNA
ENSG00000283262,snRNA
ENSG00000283265,lincRNA
ENSG00000283271,snRNA
ENSG00000283274,rRNA
ENSG00000283286,lincRNA
ENSG00000283290,snRNA
ENSG00000283291,rRNA
ENSG00000283293,snRNA
ENSG00000283300,snRNA
ENSG00000283304,lincRNA
ENSG00000283313,snRNA
ENSG00000283314,lincRNA
ENSG00000283317,lincRNA
ENSG00000283331,lincRNA
ENSG00000283337,snRNA
ENSG00000283352,lincRNA
ENSG00000283360,lincRNA
ENSG00000283367,sRNA
ENSG00000283369,snRNA
ENSG00000283372,snRNA
ENSG00000283380,processed_transcript
ENSG00000283383,lincRNA
ENSG00000283392,lincRNA
ENSG00000283400,lincRNA
ENSG00000283405,lincRNA
ENSG00000283408,lincRNA
ENSG00000283412,snRNA
ENSG00000283413,lincRNA
ENSG00000283414,snRNA
ENSG00000283415,lincRNA
ENSG00000283417,lincRNA
ENSG00000283418,snRNA
ENSG00000283422,lincRNA
ENSG00000283423,lincRNA
ENSG00000283432,snRNA
ENSG00000283433,rRNA
ENSG00000283436,lincRNA
ENSG00000283440,lincRNA
ENSG00000283442,snRNA
ENSG00000283445,lincRNA
ENSG00000283452,sRNA
ENSG00000283457,lincRNA
ENSG00000283458,lincRNA
ENSG00000283459,lincRNA
ENSG00000283462,processed_transcript
ENSG00000283489,snRNA
ENSG00000283499,snRNA
ENSG00000283502,snRNA
ENSG00000283503,lincRNA
ENSG00000283504,lincRNA
ENSG00000283509,snRNA
ENSG00000283517,lincRNA
ENSG00000283518,lincRNA
ENSG00000283519,snRNA
ENSG00000283527,snRNA
ENSG00000283538,lincRNA
ENSG00000283545,snRNA
ENSG00000283546,lincRNA
ENSG00000283551,snoRNA
ENSG00000283554,lincRNA
ENSG00000283555,snRNA
ENSG00000283564,snRNA
ENSG00000283568,rRNA
ENSG00000283573,lincRNA
ENSG00000283575,snRNA
ENSG00000283579,lincRNA
ENSG00000283584,snoRNA
ENSG00000283585,lincRNA
ENSG00000283608,lincRNA
ENSG00000283618,sRNA
ENSG00000283627,lincRNA
ENSG00000283631,lincRNA
ENSG00000283633,lincRNA
ENSG00000283646,lincRNA
ENSG00000283648,lincRNA
ENSG00000283662,lincRNA
ENSG00000283666,snRNA
ENSG00000283674,lincRNA
ENSG00000283675,snoRNA
ENSG00000283684,lincRNA
ENSG00000283692,lincRNA
ENSG00000283696,lincRNA
MI0000060,miRNA
MI0000061,miRNA
MI0000062,miRNA
MI0000063,miRNA
MI0000064,miRNA
MI0000065,miRNA
MI0000066,miRNA
MI0000067,miRNA
MI0000068,miRNA
MI0000069,miRNA
MI0000070,miRNA
MI0000071,miRNA
MI0000072,miRNA
MI0000073,miRNA
MI0000074,miRNA
MI0000075,miRNA
MI0000076,miRNA
MI0000077,miRNA
MI0000078,miRNA
MI0000079,miRNA
MI0000080,miRNA
MI0000081,miRNA
MI0000082,miRNA
MI0000083,miRNA
MI0000084,miRNA
MI0000085,miRNA
MI0000086,miRNA
MI0000087,miRNA
MI0000088,miRNA
MI0000089,miRNA
MI0000090,miRNA
MI0000091,miRNA
MI0000093,miRNA
MI0000094,miRNA
MI0000095,miRNA
MI0000097,miRNA
MI0000098,miRNA
MI0000100,miRNA
MI0000101,miRNA
MI0000102,miRNA
MI0000103,miRNA
MI0000105,miRNA
MI0000107,miRNA
MI0000108,miRNA
MI0000109,miRNA
MI0000111,miRNA
MI0000112,miRNA
MI0000113,miRNA
MI0000114,miRNA
MI0000115,miRNA
MI0000234,miRNA
MI0000238,miRNA
MI0000239,miRNA
MI0000240,miRNA
MI0000242,miRNA
MI0000251,miRNA
MI0000252,miRNA
MI0000253,miRNA
MI0000254,miRNA
MI0000255,miRNA
MI0000261,miRNA
MI0000262,miRNA
MI0000263,miRNA
MI0000264,miRNA
MI0000265,miRNA
MI0000266,miRNA
MI0000267,miRNA
MI0000268,miRNA
MI0000269,miRNA
MI0000270,miRNA
MI0000271,miRNA
MI0000272,miRNA
MI0000273,miRNA
MI0000274,miRNA
MI0000279,miRNA
MI0000281,miRNA
MI0000282,miRNA
MI0000283,miRNA
MI0000284,miRNA
MI0000285,miRNA
MI0000286,miRNA
MI0000287,miRNA
MI0000288,miRNA
MI0000289,miRNA
MI0000290,miRNA
MI0000291,miRNA
MI0000292,miRNA
MI0000293,miRNA
MI0000294,miRNA
MI0000295,miRNA
MI0000296,miRNA
MI0000298,miRNA
MI0000299,miRNA
MI0000300,miRNA
MI0000301,miRNA
MI0000342,miRNA
MI0000433,miRNA
MI0000434,miRNA
MI0000437,miRNA
MI0000438,miRNA
MI0000439,miRNA
MI0000440,miRNA
MI0000441,miRNA
MI0000442,miRNA
MI0000443,miRNA
MI0000444,miRNA
MI0000445,miRNA
MI0000446,miRNA
MI0000447,miRNA
MI0000448,miRNA
MI0000449,miRNA
MI0000450,miRNA
MI0000451,miRNA
MI0000452,miRNA
MI0000453,miRNA
MI0000454,miRNA
MI0000455,miRNA
MI0000456,miRNA
MI0000457,miRNA
MI0000458,miRNA
MI0000459,miRNA
MI0000460,miRNA
MI0000461,miRNA
MI0000462,miRNA
MI0000463,miRNA
MI0000464,miRNA
MI0000465,miRNA
MI0000466,miRNA
MI0000467,miRNA
MI0000468,miRNA
MI0000469,miRNA
MI0000470,miRNA
MI0000471,miRNA
MI0000472,miRNA
MI0000473,miRNA
MI0000474,miRNA
MI0000475,miRNA
MI0000476,miRNA
MI0000477,miRNA
MI0000478,miRNA
MI0000479,miRNA
MI0000480,miRNA
MI0000481,miRNA
MI0000482,miRNA
MI0000483,miRNA
MI0000484,miRNA
MI0000486,miRNA
MI0000487,miRNA
MI0000488,miRNA
MI0000489,miRNA
MI0000490,miRNA
MI0000542,miRNA
MI0000650,miRNA
MI0000651,miRNA
MI0000681,miRNA
MI0000683,miRNA
MI0000727,miRNA
MI0000732,miRNA
MI0000734,miRNA
MI0000735,miRNA
MI0000736,miRNA
MI0000737,miRNA
MI0000738,miRNA
MI0000739,miRNA
MI0000740,miRNA
MI0000742,miRNA
MI0000743,miRNA
MI0000744,miRNA
MI0000745,miRNA
MI0000746,miRNA
MI0000747,miRNA
MI0000748,miRNA
MI0000749,miRNA
MI0000750,miRNA
MI0000760,miRNA
MI0000762,miRNA
MI0000764,miRNA
MI0000767,miRNA
MI0000769,miRNA
MI0000772,miRNA
MI0000773,miRNA
MI0000774,miRNA
MI0000775,miRNA
MI0000776,miRNA
MI0000777,miRNA
MI0000778,miRNA
MI0000779,miRNA
MI0000780,miRNA
MI0000781,miRNA
MI0000782,miRNA
MI0000783,miRNA
MI0000784,miRNA
MI0000785,miRNA
MI0000786,miRNA
MI0000787,miRNA
MI0000788,miRNA
MI0000789,miRNA
MI0000790,miRNA
MI0000791,miRNA
MI0000802,miRNA
MI0000803,miRNA
MI0000804,miRNA
MI0000805,miRNA
MI0000806,miRNA
MI0000807,miRNA
MI0000808,miRNA
MI0000809,miRNA
MI0000810,miRNA
MI0000811,miRNA
MI0000812,miRNA
MI0000813,miRNA
MI0000814,miRNA
MI0000815,miRNA
MI0000816,miRNA
MI0000822,miRNA
MI0000824,miRNA
MI0000825,miRNA
MI0000826,miRNA
MI0001145,miRNA
MI0001150,miRNA
MI0001444,miRNA
MI0001445,miRNA
MI0001446,miRNA
MI0001448,miRNA
MI0001518,miRNA
MI0001519,miRNA
MI0001637,miRNA
MI0001641,miRNA
MI0001648,miRNA
MI0001652,miRNA
MI0001721,miRNA
MI0001723,miRNA
MI0001725,miRNA
MI0001726,miRNA
MI0001729,miRNA
MI0001733,miRNA
MI0001735,miRNA
MI0002464,miRNA
MI0002465,miRNA
MI0002466,miRNA
MI0002467,miRNA
MI0002468,miRNA
MI0002469,miRNA
MI0002470,miRNA
MI0002471,miRNA
MI0003123,miRNA
MI0003124,miRNA
MI0003125,miRNA
MI0003126,miRNA
MI0003127,miRNA
MI0003129,miRNA
MI0003130,miRNA
MI0003131,miRNA
MI0003132,miRNA
MI0003133,miRNA
MI0003134,miRNA
MI0003135,miRNA
MI0003136,miRNA
MI0003137,miRNA
MI0003138,miRNA
MI0003139,miRNA
MI0003140,miRNA
MI0003141,miRNA
MI0003142,miRNA
MI0003143,miRNA
MI0003144,miRNA
MI0003145,miRNA
MI0003146,miRNA
MI0003147,miRNA
MI0003148,miRNA
MI0003149,miRNA
MI0003150,miRNA
MI0003151,miRNA
MI0003152,miRNA
MI0003153,miRNA
MI0003154,miRNA
MI0003155,miRNA
MI0003156,miRNA
MI0003157,miRNA
MI0003158,miRNA
MI0003159,miRNA
MI0003160,miRNA
MI0003161,miRNA
MI0003162,miRNA
MI0003163,miRNA
MI0003164,miRNA
MI0003165,miRNA
MI0003166,miRNA
MI0003167,miRNA
MI0003168,miRNA
MI0003169,miRNA
MI0003170,miRNA
MI0003171,miRNA
MI0003172,miRNA
MI0003173,miRNA
MI0003174,miRNA
MI0003175,miRNA
MI0003176,miRNA
MI0003177,miRNA
MI0003178,miRNA
MI0003179,miRNA
MI0003180,miRNA
MI0003181,miRNA
MI0003182,miRNA
MI0003183,miRNA
MI0003184,miRNA
MI0003185,miRNA
MI0003186,miRNA
MI0003187,miRNA
MI0003188,miRNA
MI0003189,miRNA
MI0003190,miRNA
MI0003191,miRNA
MI0003192,miRNA
MI0003193,miRNA
MI0003194,miRNA
MI0003195,miRNA
MI0003196,miRNA
MI0003197,miRNA
MI0003198,miRNA
MI0003199,miRNA
MI0003200,miRNA
MI0003205,miRNA
MI0003513,miRNA
MI0003514,miRNA
MI0003515,miRNA
MI0003516,miRNA
MI0003529,miRNA
MI0003530,miRNA
MI0003556,miRNA
MI0003557,miRNA
MI0003558,miRNA
MI0003559,miRNA
MI0003560,miRNA
MI0003561,miRNA
MI0003562,miRNA
MI0003563,miRNA
MI0003564,miRNA
MI0003565,miRNA
MI0003567,miRNA
MI0003568,miRNA
MI0003569,miRNA
MI0003570,miRNA
MI0003572,miRNA
MI0003573,miRNA
MI0003574,miRNA
MI0003575,miRNA
MI0003576,miRNA
MI0003577,miRNA
MI0003578,miRNA
MI0003579,miRNA
MI0003580,miRNA
MI0003581,miRNA
MI0003582,miRNA
MI0003583,miRNA
MI0003584,miRNA
MI0003585,miRNA
MI0003586,miRNA
MI0003587,miRNA
MI0003588,miRNA
MI0003589,miRNA
MI0003590,miRNA
MI0003591,miRNA
MI0003592,miRNA
MI0003593,miRNA
MI0003594,miRNA
MI0003595,miRNA
MI0003596,miRNA
MI0003597,miRNA
MI0003598,miRNA
MI0003599,miRNA
MI0003600,miRNA
MI0003601,miRNA
MI0003602,miRNA
MI0003603,miRNA
MI0003604,miRNA
MI0003605,miRNA
MI0003607,miRNA
MI0003608,miRNA
MI0003609,miRNA
MI0003610,miRNA
MI0003611,miRNA
MI0003612,miRNA
MI0003613,miRNA
MI0003614,miRNA
MI0003615,miRNA
MI0003616,miRNA
MI0003617,miRNA
MI0003618,miRNA
MI0003619,miRNA
MI0003620,miRNA
MI0003621,miRNA
MI0003622,miRNA
MI0003623,miRNA
MI0003624,miRNA
MI0003625,miRNA
MI0003626,miRNA
MI0003627,miRNA
MI0003628,miRNA
MI0003629,miRNA
MI0003630,miRNA
MI0003631,miRNA
MI0003632,miRNA
MI0003633,miRNA
MI0003634,miRNA
MI0003635,miRNA
MI0003636,miRNA
MI0003637,miRNA
MI0003638,miRNA
MI0003639,miRNA
MI0003640,miRNA
MI0003641,miRNA
MI0003642,miRNA
MI0003643,miRNA
MI0003644,miRNA
MI0003645,miRNA
MI0003646,miRNA
MI0003647,miRNA
MI0003648,miRNA
MI0003649,miRNA
MI0003650,miRNA
MI0003651,miRNA
MI0003652,miRNA
MI0003653,miRNA
MI0003654,miRNA
MI0003655,miRNA
MI0003656,miRNA
MI0003657,miRNA
MI0003658,miRNA
MI0003659,miRNA
MI0003660,miRNA
MI0003661,miRNA
MI0003662,miRNA
MI0003663,miRNA
MI0003664,miRNA
MI0003665,miRNA
MI0003666,miRNA
MI0003667,miRNA
MI0003668,miRNA
MI0003669,miRNA
MI0003670,miRNA
MI0003671,miRNA
MI0003672,miRNA
MI0003673,miRNA
MI0003674,miRNA
MI0003675,miRNA
MI0003676,miRNA
MI0003677,miRNA
MI0003678,miRNA
MI0003679,miRNA
MI0003681,miRNA
MI0003682,miRNA
MI0003683,miRNA
MI0003684,miRNA
MI0003685,miRNA
MI0003686,miRNA
MI0003757,miRNA
MI0003758,miRNA
MI0003760,miRNA
MI0003761,miRNA
MI0003762,miRNA
MI0003763,miRNA
MI0003764,miRNA
MI0003772,miRNA
MI0003776,miRNA
MI0003778,miRNA
MI0003780,miRNA
MI0003782,miRNA
MI0003786,miRNA
MI0003814,miRNA
MI0003815,miRNA
MI0003820,miRNA
MI0003821,miRNA
MI0003823,miRNA
MI0003832,miRNA
MI0003834,miRNA
MI0003836,miRNA
MI0003839,miRNA
MI0003840,miRNA
MI0003844,miRNA
MI0003892,miRNA
MI0003906,miRNA
MI0003933,miRNA
MI0003938,miRNA
MI0003939,miRNA
MI0003941,miRNA
MI0003944,miRNA
MI0004065,miRNA
MI0005116,miRNA
MI0005118,miRNA
MI0005416,miRNA
MI0005523,miRNA
MI0005524,miRNA
MI0005525,miRNA
MI0005528,miRNA
MI0005530,miRNA
MI0005531,miRNA
MI0005532,miRNA
MI0005533,miRNA
MI0005534,miRNA
MI0005537,miRNA
MI0005538,miRNA
MI0005539,miRNA
MI0005540,miRNA
MI0005541,miRNA
MI0005542,miRNA
MI0005543,miRNA
MI0005544,miRNA
MI0005545,miRNA
MI0005559,miRNA
MI0005560,miRNA
MI0005561,miRNA
MI0005562,miRNA
MI0005563,miRNA
MI0005564,miRNA
MI0005565,miRNA
MI0005566,miRNA
MI0005567,miRNA
MI0005568,miRNA
MI0005569,miRNA
MI0005570,miRNA
MI0005712,miRNA
MI0005713,miRNA
MI0005714,miRNA
MI0005716,miRNA
MI0005717,miRNA
MI0005755,miRNA
MI0005756,miRNA
MI0005757,miRNA
MI0005758,miRNA
MI0005759,miRNA
MI0005760,miRNA
MI0005761,miRNA
MI0005762,miRNA
MI0005763,miRNA
MI0005764,miRNA
MI0005765,miRNA
MI0005766,miRNA
MI0005767,miRNA
MI0005768,miRNA
MI0005769,miRNA
MI0005775,miRNA
MI0006271,miRNA
MI0006272,miRNA
MI0006273,miRNA
MI0006274,miRNA
MI0006275,miRNA
MI0006276,miRNA
MI0006277,miRNA
MI0006311,miRNA
MI0006313,miRNA
MI0006316,miRNA
MI0006318,miRNA
MI0006319,miRNA
MI0006321,miRNA
MI0006323,miRNA
MI0006324,miRNA
MI0006326,miRNA
MI0006327,miRNA
MI0006328,miRNA
MI0006332,miRNA
MI0006334,miRNA
MI0006335,miRNA
MI0006336,miRNA
MI0006337,miRNA
MI0006338,miRNA
MI0006339,miRNA
MI0006340,miRNA
MI0006341,miRNA
MI0006344,miRNA
MI0006345,miRNA
MI0006346,miRNA
MI0006347,miRNA
MI0006348,miRNA
MI0006349,miRNA
MI0006350,miRNA
MI0006351,miRNA
MI0006352,miRNA
MI0006353,miRNA
MI0006354,miRNA
MI0006355,miRNA
MI0006356,miRNA
MI0006357,miRNA
MI0006358,miRNA
MI0006359,miRNA
